,token_idx,token_str,count
9927,2194, total,100
9928,986,"
	",73
9929,3781, independent,100
9930,20144, alumni,10
9931,191,,16
9932,254, the,98
9933,248, a,8
9934,28,:,100
9935,191,,8
9936,191,,8
9937,191,,7
9938,191,,14
9939,1391,less,100
9940,2614,www,8
9941,248, a,8
9942,2687, moment,100
9943,248, a,7
9944,191,,9
9945,447,ies,13
9946,19516,"
                            ",39
9947,10934, Bon,83
9948,248, a,6
9949,248, a,16
9950,285,as,10
9951,11,),4
9952,1285, during,46
9953,191,,6
9954,1503, might,100
9955,191,,6
9956,1887, big,100
9957,248, a,12
9958,5942, Texas,74
9959,2614,www,7
9960,14,",",100
9961,191,,9
9962,191,,11
9963,262,is,8
9964,16,.,98
9965,248, a,7
9966,191,,11
9967,34406,"

",10
9968,4925, Moreover,45
9969,34406,"

",13
9970,191,,7
9971,191,,11
9972,10864, lunch,98
9973,248, a,9
9974,191,,9
9975,311, is,61
9976,248, a,8
9977,248, a,14
9978,2614,www,8
9979,191,,9
9980,2746, difficult,100
9981,2485, company,9
9982,191,,8
9983,191,,9
9984,624, more,11
9985,191,,7
9986,653, <,100
9987,191,,8
9988,248, a,10
9989,2614,www,8
9990,618, my,50
9991,5166, save,100
9992,191,,11
9993,191,,8
9994,1499, world,100
9995,191,,6
9996,85,s,69
9997,5884, rise,100
9998,1093, those,100
9999,13575,join,100
10000,510,The,100
10001,16,.,45
10002,2670,"


",100
10003,248, a,8
10004,248, a,8
10005,1223, And,98
10006,191,,9
10007,191,,15
10008,441, us,22
10009,5435, guy,4
10010,191,,10
10011,191,,7
10012,248, a,10
10013,248, a,14
10014,406,oc,41
10015,191,,6
10016,191,,10
10017,28933, '.,9
10018,191,,14
10019,2614,www,8
10020,534,"

",8
10021,191,,9
10022,1508, results,3
10023,274, of,100
10024,191,,9
10025,248, a,13
10026,15397, Photo,93
10027,254, the,11
10028,3277, features,100
10029,22009, Lisa,28
10030,191,,12
10031,191,,8
10032,3182,oo,100
10033,2614,www,8
10034,2614,www,8
10035,191,,6
10036,248, a,10
10037,534,"

",8
10038,191,,12
10039,2614,www,8
10040,28933, '.,7
10041,5968, announced,6
10042,191,,10
10043,6892, +=,16
10044,23345, tomato,7
10045,18,0,73
10046,191,,8
10047,191,,9
10048,2150, design,12
10049,34406,"

",12
10050,28933, '.,7
10051,191,,11
10052,13352, dump,100
10053,191,,10
10054,248, a,10
10055,4563, fear,100
10056,191,,6
10057,534,"

",8
10058,191,,10
10059,370, $,100
10060,191,,12
10061,191,,10
10062,248, a,6
10063,191,,8
10064,452, have,12
10065,191,,10
10066,191,,8
10067,191,,10
10068,34,@,100
10069,4574, finally,100
10070,276, in,77
10071,248, a,8
10072,19,1,79
10073,191,,13
10074,248, a,15
10075,191,,10
10076,1563, mean,100
10077,248, a,8
10078,3964, purpose,100
10079,14,",",100
10080,3426, memory,100
10081,191,,6
10082,34406,"

",13
10083,16094, Returns,100
10084,534,"

",6
10085,825, form,50
10086,191,,10
10087,191,,9
10088,432, from,94
10089,8334, primarily,65
10090,2614,www,8
10091,7939, IP,9
10092,248, a,11
10093,12304, Conference,52
10094,191,,11
10095,28933, '.,8
10096,191,,11
10097,191,,9
10098,248, a,18
10099,19282, gy,80
10100,8478, repair,100
10101,191,,7
10102,248, a,8
10103,688, some,100
10104,191,,10
10105,10269, regulatory,12
10106,191,,11
10107,1125, many,100
10108,34406,"

",11
10109,20298, ctx,7
10110,8555, lots,100
10111,5525, RE,100
10112,34406,"

",11
10113,191,,6
10114,191,,10
10115,534,"

",6
10116,67,a,100
10117,4250, currently,100
10118,191,,11
10119,191,,10
10120,248, a,14
10121,191,,9
10122,2614,www,8
10123,15,-,24
10124,926,"
           ",100
10125,44,J,100
10126,472,ard,100
10127,248, a,9
10128,248, a,7
10129,1877,)/,97
10130,8688, dollars,100
10131,248, a,11
10132,191,,9
10133,191,,10
10134,534,"

",7
10135,457,’,100
10136,191,,8
10137,248, a,6
10138,191,,7
10139,2614,www,8
10140,534,"

",100
10141,8739, Tim,78
10142,314, (,51
10143,191,,9
10144,191,,9
10145,5864, intended,100
10146,191,,10
10147,191,,13
10148,191,,8
10149,1012, now,6
10150,248, a,7
10151,426, =,12
10152,191,,9
10153,2614,www,8
10154,191,,9
10155,248, a,15
10156,191,,14
10157,534,"

",9
10158,191,,14
10159,276, in,100
10160,191,,7
10161,16,.,100
10162,34406,"

",11
10163,250,in,24
10164,191,,14
10165,1242, start,38
10166,28,:,100
10167,2614,www,8
10168,2445, meet,100
10169,248, a,22
10170,23133, grams,20
10171,2614,www,8
10172,191,,9
10173,2961, needed,100
10174,248, a,9
10175,191,,8
10176,4975, Data,56
10177,2927,like,100
10178,191,,8
10179,191,,12
10180,248, a,7
10181,743, new,34
10182,191,,13
10183,618, my,34
10184,1863, until,100
10185,7913, largely,52
10186,2877,ster,100
10187,248, a,21
10188,20,2,100
10189,835, then,100
10190,7321, Hel,87
10191,477,"
   ",51
10192,191,,7
10193,191,,12
10194,191,,7
10195,191,,10
10196,477,"
   ",100
10197,2614,www,8
10198,12302, aqu,51
10199,248, a,10
10200,321, be,100
10201,191,,9
10202,191,,10
10203,248, a,7
10204,1755, better,100
10205,5293, club,100
10206,742, off,100
10207,191,,17
10208,12406, ought,85
10209,248, a,13
10210,65,_,100
10211,286, and,100
10212,338, 1,38
10213,191,,9
10214,370, $,4
10215,191,,10
10216,633, your,6
10217,191,,12
10218,477,"
   ",83
10219,191,,8
10220,1512, hum,100
10221,3002, mother,100
10222,3609, training,100
10223,191,,8
10224,34406,"

",15
10225,191,,11
10226,248, a,11
10227,3176,size,98
10228,191,,13
10229,191,,9
10230,248, a,9
10231,65,_,41
10232,2393, death,100
10233,10868, appointed,16
10234,191,,7
10235,191,,13
10236,637, pre,100
10237,790, fun,100
10238,248, a,9
10239,191,,8
10240,8163,next,13
10241,3065, white,100
10242,191,,8
10243,248, a,7
10244,28933, '.,7
10245,276, in,100
10246,248, a,8
10247,252,on,19
10248,4095, established,100
10249,191,,7
10250,5313,=',71
10251,34406,"

",9
10252,248, a,12
10253,282, to,100
10254,191,,9
10255,534,"

",8
10256,28933, '.,7
10257,191,,7
10258,4149, travel,100
10259,191,,10
10260,16836, Ocean,57
10261,271, b,100
10262,282, to,100
10263,1756,",”",55
10264,28933, '.,6
10265,8534, snow,100
10266,191,,9
10267,15905, Ce,81
10268,2614,www,9
10269,1721,�,21
10270,248, a,13
10271,10584, Gar,93
10272,17807, deployed,7
10273,191,,13
10274,248, a,5
10275,34406,"

",11
10276,191,,7
10277,191,,10
10278,276, in,6
10279,191,,9
10280,315,ly,100
10281,191,,13
10282,20298, ctx,7
10283,11241, Pacific,100
10284,248, a,11
10285,191,,17
10286,191,,11
10287,191,,6
10288,191,,9
10289,191,,10
10290,248, a,9
10291,191,,8
10292,2019, far,100
10293,248, a,7
10294,5495, programs,4
10295,191,,8
10296,2614,www,8
10297,250,in,7
10298,28933, '.,7
10299,332, st,100
10300,3835, regular,100
10301,191,,9
10302,191,,10
10303,0,<|EOS|>,100
10304,248, a,12
10305,376,ra,80
10306,248, a,6
10307,4672, collect,100
10308,470, 0,100
10309,387, at,100
10310,191,,9
10311,191,,8
10312,286, and,15
10313,191,,12
10314,3514, context,100
10315,14104, Expl,68
10316,191,,11
10317,191,,8
10318,20298, ctx,100
10319,191,,12
10320,191,,10
10321,34406,"

",12
10322,191,,10
10323,191,,9
10324,191,,11
10325,369, was,100
10326,191,,7
10327,191,,8
10328,248, a,7
10329,191,,11
10330,4806, items,12
10331,191,,11
10332,354, M,18
10333,380, The,100
10334,2485, company,100
10335,191,,6
10336,2135, major,5
10337,191,,9
10338,534,"

",8
10339,28933, '.,7
10340,248, a,7
10341,191,,11
10342,8279, Du,9
10343,191,,8
10344,191,,11
10345,2464, asked,100
10346,34406,"

",10
10347,191,,8
10348,1491, real,100
10349,274, of,100
10350,34406,"

",13
10351,248, a,13
10352,191,,11
10353,353, it,41
10354,2614,www,8
10355,191,,9
10356,7456, Dec,100
10357,191,,8
10358,274, of,100
10359,191,,5
10360,248, a,17
10361,191,,10
10362,1715,inc,100
10363,499, pl,100
10364,5485, benefit,24
10365,1034, long,22
10366,191,,7
10367,34406,"

",12
10368,191,,10
10369,191,,13
10370,2614,www,8
10371,12983, artificial,64
10372,191,,9
10373,191,,7
10374,248, a,13
10375,18063,Leg,30
10376,534,"

",10
10377,2563, matter,100
10378,286, and,88
10379,191,,12
10380,191,,9
10381,5585, advantage,100
10382,191,,7
10383,191,,18
10384,63,],57
10385,191,,11
10386,191,,12
10387,191,,9
10388,534,"

",7
10389,191,,7
10390,25708, kindly,26
10391,16,.,42
10392,248, a,10
10393,248, a,8
10394,191,,8
10395,15932, wrap,14
10396,4992, machine,87
10397,624, more,18
10398,248, a,13
10399,248, a,9
10400,534,"

",8
10401,191,,8
10402,191,,12
10403,457,’,100
10404,191,,8
10405,6448, Rob,98
10406,2624, various,100
10407,4866, stuff,100
10408,7,%,100
10409,2991,ü,73
10410,34406,"

",9
10411,31,=,28
10412,191,,10
10413,457,’,100
10414,7640, ast,68
10415,191,,7
10416,191,,10
10417,2939, En,100
10418,191,,11
10419,22191,################################,15
10420,534,"

",8
10421,191,,14
10422,248, a,6
10423,191,,11
10424,1262,self,100
10425,191,,8
10426,34066, iterate,31
10427,191,,7
10428,8605,byte,11
10429,191,,12
10430,248, a,10
10431,248, a,15
10432,2614,www,8
10433,561, out,100
10434,2448, described,100
10435,3275, �,73
10436,191,,13
10437,248, a,10
10438,282, to,100
10439,282, to,100
10440,1277,amp,100
10441,513, do,100
10442,191,,8
10443,2614,www,8
10444,534,"

",6
10445,4418, Mod,94
10446,2152, done,100
10447,191,,7
10448,248, a,9
10449,20298, ctx,8
10450,191,,10
10451,248, a,6
10452,1558, X,100
10453,647,"
       ",99
10454,191,,8
10455,191,,10
10456,534,"

",7
10457,534,"

",7
10458,191,,9
10459,369, was,98
10460,191,,9
10461,191,,7
10462,191,,13
10463,3132, original,100
10464,191,,8
10465,65,_,6
10466,191,,9
10467,191,,10
10468,191,,16
10469,10474, dialog,100
10470,248, a,16
10471,2258, associated,100
10472,191,,14
10473,5885, protection,100
10474,6252, criminal,95
10475,985,""",",6
10476,595, Th,100
10477,5920,esis,3
10478,191,,11
10479,191,,10
10480,191,,10
10481,2614,www,8
10482,70,d,11
10483,481,).,100
10484,191,,8
10485,248, a,9
10486,248, a,7
10487,298,om,28
10488,191,,8
10489,28933, '.,7
10490,9898, choices,56
10491,191,,10
10492,191,,10
10493,16,.,100
10494,191,,9
10495,191,,12
10496,191,,9
10497,254, the,100
10498,248, a,9
10499,2614,www,8
10500,9863, schedule,100
10501,191,,6
10502,248, a,9
10503,6856, salt,77
10504,85,s,91
10505,191,,12
10506,297,st,100
10507,11100, Design,15
10508,191,,8
10509,2614,www,8
10510,248, a,8
10511,6390, д,24
10512,191,,8
10513,684, ',100
10514,9024, posted,100
10515,2572, God,100
10516,254, the,100
10517,191,,10
10518,1464, life,100
10519,1827, self,100
10520,191,,15
10521,37,C,44
10522,26978,取,9
10523,248, a,12
10524,248, a,12
10525,65,_,100
10526,14,",",100
10527,3668, veh,35
10528,18,0,24
10529,248, a,8
10530,191,,10
10531,2226, neg,30
10532,191,,8
10533,1495, another,39
10534,34406,"

",11
10535,191,,8
10536,191,,9
10537,191,,10
10538,191,,12
10539,11475, True,100
10540,3052, dest,100
10541,65,_,100
10542,959, again,100
10543,191,,8
10544,10855,Dev,100
10545,8698, cultural,100
10546,34406,"

",7
10547,1540,ways,12
10548,34406,"

",13
10549,191,,8
10550,248, a,8
10551,248, a,14
10552,254, the,7
10553,3470, wasn,27
10554,191,,14
10555,741,old,100
10556,191,,9
10557,191,,8
10558,16529,mir,37
10559,191,,7
10560,191,,10
10561,6048,node,95
10562,3577, transfer,79
10563,20298, ctx,6
10564,248, a,9
10565,191,,10
10566,191,,9
10567,28933, '.,59
10568,191,,10
10569,534,"

",9
10570,248, a,10
10571,248, a,11
10572,5037,``,100
10573,191,,10
10574,553,ep,100
10575,28933, '.,8
10576,248, a,9
10577,5130, European,100
10578,191,,7
10579,348, as,100
10580,34406,"

",10
10581,248, a,6
10582,191,,8
10583,191,,7
10584,10111, Kn,87
10585,3383, window,100
10586,191,,12
10587,191,,8
10588,248, a,11
10589,534,"

",8
10590,191,,11
10591,54,T,9
10592,3847, Art,100
10593,248, a,7
10594,7816, listen,100
10595,3908,UN,100
10596,633, your,94
10597,534,"

",8
10598,2479, research,4
10599,71,e,11
10600,248, a,16
10601,14736,MAN,15
10602,248, a,7
10603,22191,################################,36
10604,2614,www,8
10605,191,,10
10606,191,,8
10607,848, 8,51
10608,4762, Park,100
10609,2614,www,8
10610,191,,9
10611,248, a,8
10612,248, a,7
10613,28,:,99
10614,191,,7
10615,248, a,6
10616,248, a,10
10617,15,-,69
10618,34406,"

",7
10619,34406,"

",8
10620,2614,www,8
10621,191,,11
10622,65,_,82
10623,1493, open,100
10624,1732, Ar,58
10625,686,In,100
10626,191,,10
10627,191,,9
10628,3158,"
                                ",100
10629,191,,9
10630,480, j,100
10631,191,,11
10632,191,,13
10633,248, a,7
10634,1564, interest,100
10635,534,"

",9
10636,191,,8
10637,248, a,10
10638,28933, '.,7
10639,769, “,100
10640,34406,"

",10
10641,26978,取,100
10642,28933, '.,7
10643,188,"
",100
10644,191,,11
10645,191,,11
10646,191,,13
10647,284,--,100
10648,248, a,13
10649,6973, confidence,100
10650,248, a,8
10651,5157, daily,100
10652,310, I,50
10653,191,,7
10654,777,ick,18
10655,3147,IV,20
10656,901,eg,100
10657,4276, Feb,46
10658,248, a,11
10659,32923,REC,27
10660,191,,7
10661,5440, certainly,64
10662,191,,9
10663,1342,т,51
10664,2614,www,8
10665,534,"

",7
10666,1924, US,100
10667,274, of,100
10668,248, a,6
10669,1508, results,100
10670,191,,8
10671,3933,from,100
10672,7956, Central,86
10673,248, a,8
10674,191,,12
10675,1155,ev,25
10676,191,,6
10677,191,,10
10678,248, a,10
10679,14,",",100
10680,3134, services,100
10681,1963, family,12
10682,1635, given,100
10683,34406,"

",10
10684,2614,www,6
10685,1827, self,100
10686,248, a,8
10687,191,,7
10688,963, well,100
10689,191,,9
10690,210, ,100
10691,321, be,100
10692,191,,10
10693,5461, International,98
10694,5228, remove,99
10695,7638, axis,32
10696,248, a,10
10697,248, a,9
10698,34406,"

",11
10699,28933, '.,7
10700,1682,ends,100
10701,248, a,15
10702,34406,"

",14
10703,403, are,4
10704,534,"

",7
10705,248, a,10
10706,2614,www,8
10707,2614,www,8
10708,254, the,100
10709,24,6,38
10710,191,,11
10711,2079, school,15
10712,3505, primary,100
10713,191,,8
10714,191,,7
10715,89,w,100
10716,5234, mentioned,98
10717,191,,8
10718,615, their,8
10719,16,.,9
10720,34406,"

",9
10721,34406,"

",9
10722,5318,start,100
10723,913, show,100
10724,191,,8
10725,191,,14
10726,191,,7
10727,1368,You,100
10728,191,,7
10729,11671, printing,8
10730,191,,10
10731,191,,10
10732,15,-,100
10733,191,,9
10734,191,,9
10735,248, a,13
10736,248, a,9
10737,332, st,10
10738,248, a,12
10739,191,,9
10740,34406,"

",10
10741,248, a,7
10742,286, and,100
10743,2245, space,100
10744,191,,9
10745,191,,12
10746,248, a,11
10747,191,,14
10748,191,,8
10749,426, =,34
10750,191,,9
10751,3350,By,10
10752,16726, downtown,85
10753,28,:,100
10754,191,,8
10755,448, ch,10
10756,16,.,100
10757,8618,QU,17
10758,248, a,7
10759,276, in,48
10760,17956,ktop,9
10761,2969, via,100
10762,9806, assist,100
10763,248, a,10
10764,248, a,100
10765,248, a,10
10766,191,,10
10767,191,,7
10768,34406,"

",13
10769,2156, often,90
10770,477,"
   ",59
10771,254, the,100
10772,2614,www,8
10773,387, at,100
10774,5246, picture,100
10775,248, a,7
10776,191,,7
10777,191,,12
10778,191,,10
10779,11984, ranging,100
10780,82,p,23
10781,191,,16
10782,534,"

",8
10783,7888,dict,8
10784,248, a,8
10785,15135,items,100
10786,1315, let,100
10787,191,,10
10788,191,,10
10789,191,,10
10790,282, to,99
10791,7149, accident,100
10792,2035, plan,100
10793,282, to,97
10794,27250,qt,33
10795,191,,9
10796,34406,"

",12
10797,2614,www,8
10798,276, in,100
10799,248, a,9
10800,5267, India,17
10801,534,"

",8
10802,191,,9
10803,2614,www,8
10804,9732,-----------,33
10805,191,,14
10806,282, to,100
10807,248, a,8
10808,22,4,24
10809,80,n,100
10810,191,,8
10811,16552, Oak,62
10812,605,ang,8
10813,191,,7
10814,191,,8
10815,25166,compile,100
10816,34406,"

",9
10817,191,,9
10818,6204, remained,46
10819,191,,8
10820,191,,7
10821,593, so,100
10822,1024,ically,14
10823,377,pp,25
10824,20298, ctx,8
10825,191,,9
10826,34406,"

",10
10827,13106,tor,36
10828,25374, Xbox,47
10829,191,,10
10830,28933, '.,7
10831,4204, fair,100
10832,31,=,100
10833,191,,12
10834,191,,10
10835,34406,"

",11
10836,9567, plenty,100
10837,3844, Har,100
10838,191,,7
10839,191,,7
10840,248, a,9
10841,687, over,100
10842,191,,21
10843,34406,"

",10
10844,6107, Yes,97
10845,1379,me,100
10846,11916," """"""",100
10847,282, to,100
10848,7417, dress,100
10849,191,,6
10850,191,,7
10851,3684, fast,100
10852,191,,8
10853,191,,11
10854,191,,13
10855,65,_,100
10856,5025,Big,9
10857,248, a,8
10858,3073, appear,62
10859,7943, £,100
10860,191,,11
10861,248, a,9
10862,15,-,100
10863,34406,"

",10
10864,248, a,6
10865,248, a,8
10866,53,S,100
10867,191,,15
10868,15,-,100
10869,191,,10
10870,373,res,100
10871,2614,www,8
10872,191,,8
10873,5164, characteristics,6
10874,328, on,100
10875,79,m,25
10876,191,,14
10877,254, the,67
10878,34406,"

",10
10879,191,,7
10880,368, you,82
10881,11261, Little,83
10882,191,,11
10883,3449, official,100
10884,1530, model,100
10885,17539, productivity,10
10886,191,,8
10887,0,<|EOS|>,100
10888,191,,8
10889,191,,8
10890,669, also,26
10891,28933, '.,7
10892,191,,10
10893,4587,ς,6
10894,282, to,100
10895,248, a,7
10896,15844,Rule,14
10897,191,,15
10898,191,,9
10899,15,-,97
10900,28933, '.,7
10901,248, a,6
10902,248, a,11
10903,191,,11
10904,191,,9
10905,2614,www,8
10906,191,,11
10907,34406,"

",8
10908,1246, x,7
10909,2614,www,8
10910,191,,8
10911,191,,8
10912,7806, IT,100
10913,328, on,100
10914,248, a,10
10915,191,,9
10916,248, a,11
10917,282, to,100
10918,248, a,17
10919,15,-,100
10920,1685,oss,77
10921,191,,9
10922,684, ',74
10923,248, a,12
10924,26671, attr,55
10925,1918,ological,100
10926,191,,14
10927,2614,www,7
10928,11285, screw,9
10929,191,,16
10930,534,"

",8
10931,191,,8
10932,2722, close,41
10933,11824, sessions,58
10934,191,,11
10935,11,),14
10936,13711,plot,100
10937,248, a,9
10938,191,,10
10939,14,",",100
10940,26978,取,6
10941,16,.,100
10942,4451,ara,43
10943,254, the,8
10944,2614,www,8
10945,191,,6
10946,3506, natural,100
10947,248, a,11
10948,34406,"

",13
10949,191,,9
10950,248, a,13
10951,3199,book,100
10952,282, to,13
10953,191,,8
10954,248, a,9
10955,2098,mon,9
10956,3350,By,75
10957,756, only,100
10958,274, of,100
10959,191,,8
10960,191,,7
10961,191,,11
10962,5690, entry,14
10963,248, a,13
10964,2614,www,7
10965,191,,9
10966,191,,7
10967,28933, '.,7
10968,374, 2,100
10969,34406,"

",11
10970,1419, del,100
10971,28933, '.,7
10972,191,,13
10973,191,,16
10974,191,,11
10975,191,,11
10976,248, a,9
10977,2614,www,8
10978,191,,18
10979,191,,9
10980,191,,10
10981,1884,co,3
10982,248, a,7
10983,191,,11
10984,191,,15
10985,191,,7
10986,191,,7
10987,3227, install,100
10988,534,"

",7
10989,2371, American,100
10990,191,,12
10991,34406,"

",12
10992,191,,9
10993,248, a,7
10994,191,,6
10995,2614,www,8
10996,625,'t,100
10997,426, =,15
10998,248, a,13
10999,248, a,13
11000,2614,www,8
11001,248, a,7
11002,534,"

",7
11003,2584, taken,100
11004,191,,10
11005,34406,"

",46
11006,248, a,6
11007,248, a,7
11008,191,,9
11009,4475, critical,100
11010,4584, education,11
11011,191,,7
11012,618, my,36
11013,248, a,9
11014,1420,::,100
11015,248, a,11
11016,1369, import,100
11017,191,,12
11018,191,,7
11019,21677, wx,13
11020,34406,"

",10
11021,248, a,9
11022,87,u,9
11023,248, a,12
11024,191,,8
11025,248, a,9
11026,191,,10
11027,7614, Instead,100
11028,534,"

",9
11029,282, to,100
11030,7052, Once,58
11031,534,"

",8
11032,191,,11
11033,191,,9
11034,191,,10
11035,2312, ),100
11036,20,2,55
11037,191,,6
11038,248, a,8
11039,34406,"

",8
11040,4334, por,99
11041,2305,"
",100
11042,57,W,33
11043,769, “,67
11044,1286, If,100
11045,191,,11
11046,191,,5
11047,191,,9
11048,248, a,8
11049,191,,11
11050,3454," },",100
11051,248, a,8
11052,248, a,18
11053,327, that,100
11054,5072, Pal,67
11055,534,"

",7
11056,14467, Hz,6
11057,191,,11
11058,16,.,9
11059,2614,www,8
11060,36931,reads,9
11061,353, it,100
11062,248, a,12
11063,2614,www,7
11064,8715, emergency,100
11065,191,,9
11066,248, a,8
11067,457,’,100
11068,2614,www,9
11069,191,,10
11070,14,",",100
11071,191,,10
11072,248, a,11
11073,45716, indulge,10
11074,2122,mm,97
11075,191,,10
11076,191,,10
11077,13543, JSON,22
11078,191,,10
11079,1262,self,100
11080,14,",",100
11081,2614,www,8
11082,191,,10
11083,2614,www,8
11084,248, a,9
11085,191,,12
11086,191,,14
11087,191,,11
11088,191,,10
11089,534,"

",7
11090,248, a,15
11091,191,,10
11092,4272, District,96
11093,33544,!/,100
11094,11033,None,100
11095,248, a,9
11096,391, r,10
11097,26978,取,7
11098,191,,6
11099,191,,10
11100,1738, health,100
11101,248, a,14
11102,248, a,8
11103,191,,9
11104,248, a,9
11105,34406,"

",13
11106,3015, community,8
11107,248, a,13
11108,27,9,100
11109,191,,9
11110,534,"

",8
11111,428, -,100
11112,248, a,9
11113,1479, type,100
11114,561, out,35
11115,191,,13
11116,188,"
",100
11117,1675,AS,100
11118,11330, codes,9
11119,2010, Bl,30
11120,248, a,8
11121,23,5,36
11122,191,,12
11123,248, a,11
